site,plotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,invaded,turnover,nestedness,monthyear.x,year_plot,easting.x,northing.x,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgaps.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,siteID,monthyear.y,sitemonthyear,latitude,longitude,easting.y,northing.y,X_TSC_2015median,X_TSC_2016median,X_TSC_2017median,X_TSC_2018median,X_TSC_2019median,X_TSC_2020median
TALL,TALL_008,2016,0,0,1,2.958335386,0.060374192,49,2.887509775,0.062771952,46,1.017602986,0.339200995,3,0.97172619,0.025297619,0.00297619,13.60416667,0.354166667,0.041666667,0.99702381,13.95833333,2.969815404,0.059396308,50,2.657123649,0.083035114,32,invaded,0.808219178,0.04707798,2016-05,2016TALL_008,459478.662,3642680.718,22.37142991,32.096,2.884386799,83,0.049375372,0.950624628,6.9090871,9.983428693,4.42450029,0.714673749,0.889955544,9.377615646,NA,TALL,5/1/2016,TALL2016-05,32.921617,-87.433389,459478.662,3642680.718,0,0,0,0,0,0
TALL,TALL_010,2016,0.682908105,0.341454052,2,1.951710686,0.033650184,58,1.917996209,0.036188608,53,1.494365083,0.298873017,5,0.991355599,0.00589391,0.002750491,52.5625,0.3125,0.145833333,0.997249509,52.875,1.96718439,0.032786406,60,1.656582549,0.050199471,33,invaded,0.839050132,0.025394313,2016-05,2016TALL_010,460854.035,3643253.685,22.34891882,31.568,2.79416624,92,0.054729328,0.945270672,7.94641287,11.69104271,3.540724984,0.736214335,0.901319667,10.18337618,NA,TALL,5/1/2016,TALL2016-05,32.926835,-87.418704,460854.035,3643253.685,0,0,0,0,0,0
TALL,TALL_012,2016,0.562335145,0.281167572,2,2.301334502,0.06219823,37,2.28078536,0.065165296,35,0.693147181,0.34657359,2,0.987473904,0.004175365,0.008350731,19.70833333,0.083333333,0.166666667,0.991649269,19.79166667,2.335089992,0.059874102,39,1.970155091,0.089552504,22,invaded,0.85620915,0.029801212,2016-05,2016TALL_012,462837.221,3642382.273,21.83882134,29.33,2.880505882,97,0.057703748,0.942296252,7.203277653,11.79204423,5.351294755,0.725645369,0.900924228,9.194683786,NA,TALL,5/1/2016,TALL2016-05,32.919044,-87.397457,462837.221,3642382.273,0,0,0,0,0,0
TALL,TALL_013,2016,0,0,0,2.313023688,0.051400526,45,2.293275807,0.052119905,44,0,0,1,0.995088007,0.004911993,0,50.64583333,0.25,0,1,50.89583333,2.313023688,0.051400526,45,1.72684151,0.075080066,23,not_invaded,0.835294118,0.039145344,2016-05,2016TALL_013,457497.322,3638601.758,17.86677492,50.469,4.004807403,86,0.051160024,0.948839976,8.194229032,10.54912127,4.513540884,0.734389867,0.875019165,14.03299284,NA,TALL,5/1/2016,TALL2016-05,32.884748,-87.454392,457497.322,3638601.758,0,0,0,0,0,0
TALL,TALL_015,2016,0,0,0,2.889245214,0.057784904,50,2.852927389,0.058223008,49,0,0,1,0.98405467,0.01594533,0,18,0.291666667,0,1,18.29166667,2.889245214,0.057784904,50,2.533723734,0.074521286,34,not_invaded,0.789346247,0.045254513,2016-05,2016TALL_015,459056.013,3642141.484,28.69964103,40.684,2.793664393,121,0.071980964,0.928019036,6.16238058,11.71704613,2.982650219,0.759022743,0.89431504,12.75067101,NA,TALL,5/1/2016,TALL2016-05,32.916737,-87.437886,459056.013,3642141.484,0,0,0,0,0,0
TALL,TALL_016,2016,0,0,0,2.864963356,0.05116006,56,2.799094534,0.052813104,53,0.970069833,0.323356611,3,0.977804439,0.022195561,0,33.95833333,0.770833333,0,1,34.72916667,2.864963356,0.05116006,56,2.48594093,0.099437637,25,not_invaded,0.784313725,0.098457145,2016-05,2016TALL_016,461217.644,3648082.851,16.64557848,29.282,4.377312905,101,0.060083284,0.939916716,8.738858266,13.07076569,5.080733619,0.782663095,0.90374201,13.53021449,0.498044204,TALL,5/1/2016,TALL2016-05,32.970408,-87.415018,461217.644,3648082.851,0,0,0,0,0,0
TALL,TALL_017,2016,0,0,0,2.906579585,0.055895761,52,2.83451637,0.060308859,47,1.494365083,0.298873017,5,0.979674797,0.020325203,0,15.0625,0.3125,0,1,15.375,2.906579585,0.055895761,52,2.397518395,0.0998966,24,not_invaded,0.823880597,0.048136757,2016-05,2016TALL_017,461785.879,3641390.264,16.8092796,35.965,3.331132276,93,0.055324212,0.944675788,10.60471917,10.14536358,3.10040706,0.723892898,0.877497484,11.97924646,NA,TALL,5/1/2016,TALL2016-05,32.91006,-87.40866,461785.879,3641390.264,0,0,0,0,0,0
TALL,TALL_018,2016,0,0,0,2.381827273,0.062679665,38,2.315466148,0.066156176,35,0.892117871,0.297372624,3,0.981283422,0.018716578,0,15.29166667,0.291666667,0,1,15.58333333,2.381827273,0.062679665,38,1.874923873,0.098680204,19,not_invaded,0.861538462,0.032266848,2016-05,2016TALL_018,463555.492,3642082.971,21.44352152,27.389,3.120075297,124,0.073765616,0.926234384,5.158293398,12.56625172,5.144634254,0.75334579,0.896311192,10.3337726,NA,TALL,5/1/2016,TALL2016-05,32.916368,-87.389763,463555.492,3642082.971,0,0,0,0,0,0
TALL,TALL_020,2016,0,0,1,2.48950787,0.059273997,42,2.399707929,0.059992698,40,0.085915501,0.042957751,2,0.93485342,0.064060803,0.001085776,35.875,2.458333333,0.041666667,0.998914224,38.33333333,2.495300931,0.058030254,43,2.152488333,0.097840379,22,invaded,0.774410774,0.045964561,2016-05,2016TALL_020,460107.345,3646488.98,14.50213183,29.212,5.516099985,88,0.052349792,0.947650208,10.12722391,12.09292276,4.269444207,0.741595263,0.899359409,11.66715043,NA,TALL,5/1/2016,TALL2016-05,32.955991,-87.42683,460107.345,3646488.98,0,0,0,0,0,0
TALL,TALL_021,2016,0,0,0,2.515099236,0.062877481,40,2.457340645,0.066414612,37,0.753442461,0.251147487,3,0.982742961,0.017257039,0,22.54166667,0.395833333,0,1,22.9375,2.515099236,0.062877481,40,1.844974178,0.102498565,18,not_invaded,0.803030303,0.06155303,2016-05,2016TALL_021,461908.337,3645830.764,17.16374189,33.793,3.774765314,108,0.064247472,0.935752528,7.710432797,18.99756181,4.999077873,0.826344411,0.926708267,13.99844517,0.486866141,TALL,5/1/2016,TALL2016-05,32.950118,-87.407534,461908.337,3645830.764,0,0,0,0,0,0
TALL,TALL_023,2016,0.693147181,0.34657359,2,2.304634412,0.041902444,55,2.224570146,0.043619022,51,1.021838685,0.255459671,4,0.975982533,0.022270742,0.001746725,46.5625,1.0625,0.083333333,0.998253275,47.625,2.314656511,0.040608009,57,2.0688991,0.066738681,31,invaded,0.868571429,0.020851648,2016-05,2016TALL_023,461485.033,3643555.07,17.51929523,30.954,3.137349573,89,0.052944676,0.947055324,5.718648171,8.068169317,3.196358167,0.693008714,0.867020705,9.813715299,NA,TALL,5/1/2016,TALL2016-05,32.929576,-87.411967,461485.033,3643555.07,3082.5,3448.5,3813.5,4178.5,4360,4726
TALL,TALL_025,2016,0,0,0,2.632016408,0.044610448,59,2.599626136,0.046421895,56,0.79631164,0.265437213,3,0.991926182,0.008073818,0,35.83333333,0.291666667,0,1,36.125,2.632016408,0.044610448,59,2.376114189,0.069885711,34,not_invaded,0.803738318,0.066096393,2016-05,2016TALL_025,462929.959,3640222.598,20.06078773,43.768,4.237233608,84,0.049970256,0.950029744,8.841763213,10.11523152,4.407704396,0.726664259,0.865192407,24.79867653,NA,TALL,5/1/2016,TALL2016-05,32.899566,-87.396378,462929.959,3640222.598,911,349,714,1079,1444,1810
TALL,TALL_027,2016,0,0,0,2.638051602,0.052761032,50,2.550319687,0.054262121,47,0.305390902,0.101796967,3,0.947839046,0.052160954,0,26.5,1.458333333,0,1,27.95833333,2.638051602,0.052761032,50,2.389350416,0.079645014,30,not_invaded,0.772151899,0.063088376,2016-05,2016TALL_027,459656.319,3639320.037,28.3149505,37.593,2.415686895,85,0.05056514,0.94943486,3.59805009,9.893648173,4.102244942,0.730697923,0.896817166,10.18922135,0.416000576,TALL,5/1/2016,TALL2016-05,32.891309,-87.431342,459656.319,3639320.037,0,0,0,0,0,0
TALL,TALL_029,2016,0,0,1,2.620528382,0.055755923,47,2.545310194,0.056562449,45,0.062760217,0.031380108,2,0.893783947,0.105009053,0.001207001,30.85416667,3.625,0.041666667,0.998792999,34.47916667,2.626682256,0.054722547,48,2.442593435,0.093945901,26,invaded,0.808988764,0.037165082,2016-05,2016TALL_029,459596.09,3640461.009,0.573627586,18.82,1.281587559,86,0.051160024,0.948839976,2.371278239,8.31724418,4.859730982,0.696266449,0.872489278,11.84671256,NA,TALL,5/1/2016,TALL2016-05,32.901599,-87.432036,459596.09,3640461.009,0,141,114,311,676,274
TALL,TALL_030,2016,0,0,1,2.533502024,0.072385772,35,2.475273278,0.075008281,33,0.295439192,0.147719596,2,0.97582205,0.022243714,0.001934236,21.02083333,0.479166667,0.041666667,0.998065764,21.5,2.542619186,0.070628311,36,2.244017621,0.097565984,23,invaded,0.797250859,0.04499513,2016-05,2016TALL_030,462295.036,3646313.792,24.13450441,56.562,3.918742461,93,0.055324212,0.944675788,7.867578881,12.27834004,4.52652957,0.773883928,0.908401814,11.55129528,0.482843195,TALL,5/1/2016,TALL2016-05,32.954489,-87.403417,462295.036,3646313.792,0,0,0,0,0,0
TALL,TALL_031,2016,0,0,0,2.844446979,0.038438473,74,2.769150841,0.039559298,70,0.779225952,0.194806488,4,0.969830295,0.030169705,0,32.14583333,1,0,1,33.14583333,2.844446979,0.038438473,74,2.446466627,0.069899046,35,not_invaded,0.831395349,0.054655732,2016-05,2016TALL_031,463616.688,3640192.479,20.62840513,29.939,3.306514661,121,0.071980964,0.928019036,7.259373357,11.38836555,5.568946116,0.726458781,0.893598757,10.24795942,NA,TALL,5/1/2016,TALL2016-05,32.899318,-87.389034,463616.688,3640192.479,0,309,466,831,1196,1562
TALL,TALL_032,2016,0.636514168,0.318257084,2,3.390670536,0.060547688,56,3.306253186,0.063581792,52,0.912372543,0.228093136,4,0.928870293,0.062761506,0.008368201,13.875,0.9375,0.125,0.991631799,14.8125,3.415984044,0.058896277,58,2.9368451,0.081579031,36,invaded,0.850241546,0.01555932,2016-05,2016TALL_032,460647.574,3641423.391,21.9152694,34.64,2.920368162,96,0.057108864,0.942891136,6.28689852,9.312905585,3.122831886,0.70050639,0.862489217,10.57823393,NA,TALL,5/1/2016,TALL2016-05,32.910318,-87.420834,460647.574,3641423.391,0,0,0,0,0,10
TALL,TALL_044,2016,0.673011667,0.336505834,2,3.074950126,0.043309157,71,3.005431647,0.04355698,69,0.532095533,0.266047767,2,0.952580195,0.040446304,0.006973501,28.45833333,1.208333333,0.208333333,0.993026499,29.66666667,3.099777215,0.042462702,73,2.525781072,0.093547447,27,invaded,0.845360825,0.022729628,2016-05,2016TALL_044,462837.441,3646132.118,12.77586101,20.286,2.840732607,91,0.054134444,0.945865556,4.897604997,8.536863766,3.796568813,0.694739061,0.870409964,10.63346427,NA,TALL,5/1/2016,TALL2016-05,32.952869,-87.397606,462837.441,3646132.118,0,0,0,0,0,0
TALL,TALL_064,2016,0,0,0,2.729335489,0.034991481,78,2.668172803,0.037057956,72,1.348879946,0.224813324,6,0.983915127,0.016084873,0,59.89583333,0.979166667,0,1,60.875,2.729335489,0.034991481,78,2.528987669,0.056199726,45,not_invaded,0.78490566,0.067234417,2016-05,2016TALL_064,460256.933,3646911.443,24.54255842,36.849,3.239095274,89,0.052944676,0.947055324,5.919806157,10.08582517,3.025096069,0.747750127,0.89653518,9.044858115,0.515913205,TALL,5/1/2016,TALL2016-05,32.959807,-87.425248,460256.933,3646911.443,0,0,0,0,0,0
UNDE,UNDE_003,2020,0.950270539,0.316756846,3,3.751205294,0.031789875,118,3.696786282,0.034229503,108,2.116094256,0.235121584,9,0.981283422,0.013368984,0.005347594,38.22916667,0.520833333,0.208333333,0.99465812,38.79166667,3.769520289,0.03115306,121,2.905670727,0.074504378,39,invaded,0.832061069,0.025081788,2020-07,2020UNDE_003,304535.924,5125645.137,12.54794427,20.862,2.359583697,84,0.049970256,0.950029744,3.459067184,6.372266432,2.319772803,0.500276488,0.797145444,23.42611044,NA,UNDE,7/1/2020,UNDE2020-07,46.256247,-89.53609,304535.924,5125645.137,0,0,0,0,0,0
UNDE,UNDE_006,2020,0.735776187,0.245258729,3,3.005201987,0.047701619,63,2.908547114,0.051938341,56,1.211295385,0.242259077,5,0.898972603,0.024543379,0.076484018,32.8125,0.895833333,2.791666667,0.923863636,33.875,3.101646251,0.04699464,66,2.576999537,0.107374981,24,invaded,0.721568627,0.083910825,2020-07,2020UNDE_006,306336.136,5125406.136,17.24906516,23.146,1.835767708,85,0.05056514,0.94943486,3.303096963,7.455502668,1.97765,0.527666986,0.863704222,9.187873283,NA,UNDE,7/1/2020,UNDE2020-07,46.254613,-89.512657,306336.136,5125406.136,0,0,0,0,0,0
UNDE,UNDE_007,2020,0.789295686,0.263098562,3,2.180650013,0.033548462,65,2.131011117,0.036118832,59,1.377608361,0.275521672,5,0.975577846,0.007849978,0.016572176,46.60416667,0.375,0.791666667,0.983456683,47.0625,2.241895046,0.032969045,68,1.950453121,0.072239004,27,invaded,0.706666667,0.030646766,2020-07,2020UNDE_007,304504.505,5124808.521,14.90900256,26.332,2.279765468,120,0.07138608,0.92861392,4.98737053,7.191010418,2.280139888,0.529805849,0.846815595,11.50402166,NA,UNDE,7/1/2020,UNDE2020-07,46.248716,-89.53615,304504.505,5124808.521,0,0,0,0,0,0
UNDE,UNDE_008,2020,1.045978166,0.348659389,3,2.468853376,0.037406869,66,2.38277155,0.039712859,60,1.348855748,0.26977115,5,0.963948498,0.019742489,0.016309013,23.39583333,0.479166667,0.395833333,0.983718937,23.91666667,2.528876645,0.036650386,69,2.076254516,0.083050181,25,invaded,0.684410646,0.079122117,2020-07,2020UNDE_008,306157.117,5125587.433,16.72587492,25.161,3.175970698,98,0.058298632,0.941701368,5.340696125,9.217987556,1.249189003,0.562740653,0.842892078,25.99596626,NA,UNDE,7/1/2020,UNDE2020-07,46.256193,-89.515052,306157.117,5125587.433,0,0,0,0,0,0
UNDE,UNDE_010,2020,0.026805243,0.013402621,2,3.256855653,0.044011563,74,3.221481122,0.046688132,69,1.589026915,0.317805383,5,0.736450584,0.006376196,0.25717322,28.875,0.25,10.08333333,0.74282678,29.125,2.996252567,0.039424376,76,2.463215627,0.079458569,31,invaded,0.744360902,0.071357255,2020-07,2020UNDE_010,304025.627,5123607.306,16.03462852,24.219,2.2242187,82,0.048780488,0.951219512,3.897508285,7.91262954,2.813124223,0.533886966,0.875615244,7.762889998,NA,UNDE,7/1/2020,UNDE2020-07,46.237778,-89.541857,304025.627,5123607.306,0,0,0,0,0,0
UNDE,UNDE_011,2020,0,0,0,2.767633566,0.030413556,91,2.667783611,0.033347295,80,1.720308173,0.156391652,11,0.972513743,0.027486257,0,40.54166667,1.145833333,0,1,41.6875,2.767633566,0.030413556,91,2.35269286,0.065352579,36,not_invaded,0.789598109,0.023427101,2020-07,2020UNDE_011,306785.59,5120997.688,8.88826402,19.922,2.126815489,94,0.055919096,0.944080904,3.823957194,8.035136032,2.436369132,0.54474552,0.862357591,10.3664047,NA,UNDE,7/1/2020,UNDE2020-07,46.215104,-89.505026,306785.59,5120997.688,0,0,0,0,0,0
UNDE,UNDE_012,2020,0,0,1,3.529124095,0.040564645,87,3.50794002,0.041761191,84,0.636514168,0.318257084,2,0.980184006,0.004246285,0.01556971,28.85416667,0.125,0.458333333,0.984452297,29.02083333,3.554418713,0.040391122,88,2.689023006,0.068949308,39,invaded,0.802721088,0.078911565,2020-07,2020UNDE_012,306905.787,5123426.872,6.524450281,17.78,1.739218827,82,0.048780488,0.951219512,6.211582562,7.560002233,1.514247971,0.504312412,0.843182773,21.62551832,NA,UNDE,7/1/2020,UNDE2020-07,46.236979,-89.504463,306905.787,5123426.872,0,0,0,0,0,0
UNDE,UNDE_014,2016,0,0,1,2.11756277,0.044115891,48,2.098204688,0.045613145,46,0,0,1,0.984317343,0.001845018,0.013837638,22.22916667,0.041666667,0.3125,0.986187845,22.3125,2.161177486,0.044105663,49,1.944276909,0.069438461,28,invaded,0.526315789,0.094736842,2016-08,2016UNDE_014,306185.772,5122224.11,22.56574295,27.992,1.454918098,86,0.051160024,0.948839976,1.95469368,7.839427902,3.077765789,0.499335281,0.869372517,7.292464617,NA,UNDE,8/1/2016,UNDE2016-08,46.22596,-89.513299,306185.772,5122224.11,0,0,0,0,0,0
UNDE,UNDE_015,2016,0.936888308,0.312296103,3,2.913810347,0.05297837,55,2.759268987,0.057484771,48,1.58085791,0.225836844,7,0.928464978,0.058122206,0.013412817,25.95833333,1.625,0.375,0.986587183,27.58333333,2.958446671,0.051007701,58,2.306144506,0.082362304,28,invaded,0.770083102,0.067490283,2016-08,2016UNDE_015,306728.11,5122793.872,15.59690721,23.069,3.208184501,86,0.051160024,0.948839976,3.823313252,6.224317713,3.391193571,0.4953912,0.826138375,21.53335619,NA,UNDE,8/1/2016,UNDE2016-08,46.231237,-89.506506,306728.11,5122793.872,0,0,0,0,0,0
UNDE,UNDE_016,2016,0.625391345,0.208463782,3,3.553387943,0.037801999,94,3.466543383,0.041268374,84,1.492783362,0.18659792,8,0.965543645,0.020673813,0.013782542,52.54166667,1.125,0.75,0.986394558,54.375,3.585530188,0.036964229,97,2.628155105,0.079641064,33,invaded,0.79791395,0.035777037,2016-08,2016UNDE_016,305316.861,5124477.201,11.66079159,23.622,3.808882867,88,0.052349792,0.947650208,6.720029036,7.532977089,1.590808965,0.522845987,0.839916605,24.98526067,NA,UNDE,8/1/2016,UNDE2016-08,46.24597,-89.525485,305316.861,5124477.201,0,0,0,0,0,0
UNDE,UNDE_017,2020,0.523586337,0.261793169,2,2.998315392,0.056571989,53,2.8689204,0.062367835,46,1.601734743,0.228819249,7,0.93015873,0.045502646,0.024338624,18.3125,0.895833333,0.479166667,0.975661376,19.20833333,3.052558699,0.055501067,55,2.512938566,0.100517543,25,invaded,0.696969697,0.075757576,2020-07,2020UNDE_017,307535.58,5123516.111,12.78936972,21.518,2.552750103,96,0.057108864,0.942891136,4.369486679,6.302960118,1.147253787,0.508281757,0.816804938,12.84942838,NA,UNDE,7/1/2020,UNDE2020-07,46.23796,-89.496339,307535.58,5123516.111,0,0,0,0,0,0
UNDE,UNDE_020,2019,0,0,0,3.09321098,0.081400289,38,3.045607515,0.087017358,35,0.867563228,0.289187743,3,0.983783784,0.016216216,0,22.75,0.375,0,1,23.125,3.09321098,0.081400289,38,2.748826931,0.114534455,24,not_invaded,0.731958763,0.094707904,2019-06,2019UNDE_020,308555.512,5120097.089,17.61348115,22.779,2.11528284,116,0.069006544,0.930993456,2.660141277,8.330106623,2.545289795,0.517950401,0.878654804,25.79146584,NA,UNDE,6/1/2019,UNDE2019-06,46.207506,-89.481736,308555.512,5120097.089,0,0,0,0,0,0
UNDE,UNDE_023,2016,1.511972534,0.251995422,6,3.006125696,0.041751746,72,2.952250862,0.046861125,63,1.987692346,0.248461543,8,0.977305649,0.010622887,0.012071463,42.16666667,0.458333333,0.520833333,0.987940183,42.66666667,3.053372064,0.039145796,78,2.508439513,0.086497914,29,invaded,0.825396825,0.035753245,2016-08,2016UNDE_023,307086.124,5122645.862,13.22661967,21.97,2.641948399,85,0.05056514,0.94943486,4.251487071,8.063779627,3.547175228,0.539848617,0.874500271,8.273765843,NA,UNDE,8/1/2016,UNDE2016-08,46.230008,-89.501807,307086.124,5122645.862,0,0,0,0,0,0
UNDE,UNDE_027,2019,0,0,1,1.178425358,0.090648104,13,0.969257186,0.107695243,9,0.99631385,0.249078463,4,0.857798165,0.048165138,0.094036697,23.375,1.3125,2.5625,0.905963303,24.6875,1.379389226,0.098527802,14,1.341959072,0.111829923,12,invaded,0.695652174,0.102424749,2019-06,2019UNDE_027,307926.545,5120485.852,22.35343247,26.447,1.931563153,104,0.061867936,0.938132064,3.624755362,8.154133929,3.339587947,0.517126318,0.865224819,8.753974708,NA,UNDE,6/1/2019,UNDE2019-06,46.210824,-89.49004,307926.545,5120485.852,0,0,0,0,0,0
UNDE,UNDE_035,2019,0,0,1,2.289345323,0.143084083,16,2.204191898,0.169553223,13,1.039720771,0.34657359,3,0.970238095,0.023809524,0.005952381,10.1875,0.25,0.0625,0.994047619,10.4375,2.312152683,0.136008981,17,1.870009208,0.187000921,10,invaded,0.666666667,0.113149847,2019-06,2019UNDE_035,306575.232,5121385.639,19.62241536,24.424,1.700521773,92,0.054729328,0.945270672,2.989407124,6.694875675,1.616054564,0.512991402,0.84787804,11.2181716,NA,UNDE,6/1/2019,UNDE2019-06,46.218532,-89.50791,306575.232,5121385.639,0,0,0,0,0,0
UNDE,UNDE_037,2016,0,0,1,2.53056755,0.046010319,55,2.471525954,0.050439305,49,1.473502385,0.245583731,6,0.985066054,0.013785181,0.001148765,35.72916667,0.5,0.041666667,0.998851235,36.22916667,2.536584696,0.045296155,56,2.193192504,0.084353558,26,invaded,0.75879397,0.052229652,2016-08,2016UNDE_037,303995.992,5122885.118,14.51370113,23.58,2.435020564,44,0.026829268,0.973170732,3.538939626,6.643774847,4.312664382,0.492190601,0.848692504,10.32118813,NA,UNDE,8/1/2016,UNDE2016-08,46.231276,-89.541941,303995.992,5122885.118,0,0,0,0,0,0
UNDE,UNDE_038,2016,0,0,0,2.036336138,0.04242367,48,2.021252488,0.043940271,46,0,0,1,0.998647735,0.001352265,0,30.77083333,0.041666667,0,1,30.85416667,2.036336138,0.04242367,48,1.828389447,0.076182894,24,not_invaded,0.765100671,0.094899329,2016-08,2016UNDE_038,304567.523,5122975.093,11.21152949,21.657,3.157855738,87,0.051754908,0.948245092,4.958428335,7.893398863,2.114810685,0.530673979,0.85218043,18.31072838,NA,UNDE,8/1/2016,UNDE2016-08,46.232249,-89.534573,304567.523,5122975.093,0,0,0,0,0,0
UNDE,UNDE_043,2016,0.933856693,0.233464173,4,2.901316883,0.040863618,71,2.866293695,0.044096826,65,1.33217904,0.33304476,4,0.957304311,0.004185852,0.038509837,47.64583333,0.208333333,1.916666667,0.961602671,48,2.988588559,0.039847847,75,2.572169365,0.095265532,27,invaded,0.714003945,0.053251272,2016-08,2016UNDE_043,303966.647,5123216.502,20.7761368,25.435,2.168398516,124,0.073765616,0.926234384,3.195109858,8.472082888,3.702706266,0.535442522,0.841919834,12.7764174,NA,UNDE,8/1/2016,UNDE2016-08,46.234247,-89.542459,303966.647,5123216.502,0,0,0,0,0,0
UNDE,UNDE_044,2016,0.465999257,0.232999628,2,2.988525634,0.064967949,46,2.927552663,0.06808262,43,0.693147181,0.34657359,2,0.899635036,0.00729927,0.093065693,10.27083333,0.083333333,1.0625,0.908108108,10.5,3.063619168,0.063825399,48,2.518144455,0.100725778,25,invaded,0.717948718,0.02014652,2016-08,2016UNDE_044,304714.814,5122914.235,14.98784833,43.456,3.831000603,92,0.054729328,0.945270672,6.040428292,7.819284754,3.131198409,0.529903884,0.874536594,17.06223602,NA,UNDE,8/1/2016,UNDE2016-08,46.231744,-89.53264,304714.814,5122914.235,0,0,0,0,0,0
WREF,WREF_001,2018,0,0,0,2.002556036,0.064598582,31,1.979407959,0.070693141,28,0.867563228,0.289187743,3,0.995652174,0.004347826,0,57.25,0.25,0,1,57.5,2.002556036,0.064598582,31,1.290999825,0.086066655,15,not_invaded,0.693877551,0.077985567,2018-07,2018WREF_001,577721.867,5077205.832,10.8873392,43.175,4.696899507,89,0.052944676,0.947055324,11.08379026,13.20262128,3.446157615,0.599107545,0.898544498,15.91248567,NA,WREF,7/1/2018,WREF2018-07,45.844033,-121.999068,577721.867,5077205.832,0,0,0,0,0,0
